TEXT,label
不吃他妈难道吃你妈,1
你就是想被骚扰,1
看见路上有条狗再吃史你就也得上去吃才不算双标？女的这么干纯脑瘫男的也一样为啥不能骂？圭南的话另算,1
好死还nm默认苦力男生做，真是活活又该该天天忽悠来忽悠去的，真的忽悠的了自己吗还是骗的不够惨，等公司倒闭了就知道后果了,1
这辅导员是骚刚星怒?,1
男朋友的前提下和闺蜜前男友开房，蓝裤裆罢了.,1
他应该就此暴毙，但是并没有,1
Xxn只能看小说想象了,1
这种太骚了，人家不要,1
孙吧也只能看这些了，一群单身汪，渴女又厌女，只能口嗨了,1
你真的很好看，个子也很高，傻笑起来很阳光，逼我写下这首藏头诗。,1
女的一张腿就是经济来源，当然不懂寒窗苦读比不过纯真一笑的感觉。,1
逆天东西，看得我血压高。真的有这么蠢的东西吗？xxs都干不出来这种事，这完全是脑子没发育,1
低能，自己谈过四个，别人之前有对象又怎么样,1
你的智商和喜玛拉雅的氧气一样，稀薄！,1
傻，他有什么社会贡献！？,1
不是小丑给我死一死,1
你是想让我攻击你吗,1
祝你长命百岁，百病缠身。,1
富哥没见识没心机可是我还是要说一句若只,1
外网rz看久了容易高血压,1
打回去，这种是打的少了,1
是很冲，我离老头最近，主任应该担心我，对老头说好好讲话。老头说你少管屁事，真觉得自己多牛批哈。,1
可能它一个无牵无挂的孤身寡人体会不到人间的人情世故是这样的吧，它从小一个人长大导致的,1
垃圾怀仁罢了,1
蚊子叮你的脸，都会想自杀。,1
上完赶紧跑,1
楼主放弃那当人的幻想吧  老老实实的当狗就完了,1
怎么哪里都有你这个没木的串子,1
你要和楼主在一个班我相信你是会被她牵着鼻子走的舔狗小丑小丑,1
不说话的时候像头猪，说话的时候像头猪说话了,1
谁破防连发三条长篇大论我不说，毕竟我不像你母的处女膜，三岁就给人捅破了,1
別恶心人了屌毛,1
我原来以为他的逆天只是教育问题，但是现在来看应该还涉及到了生物学,1
给清华爷跪了,1
什么乱七八糟的就整些恼谈玩意脑子里就这点东西,1
有没有可能内俩钕的是真爱男的只是多余的,1
有这么多人在意是不是处是因为一层膜吗？你能说出这些话那你私生活太精彩了，是不是是个女的给你上就小头控制大头？人家楼主洁身自好想找个处有什么问题,1
这女的也是白眼狼，搁古代就是救命之恩，以身相许吧。道德败坏，自私自利,1
有种部分网民嘲笑选择空气中氮气含量最高答案的人的美,1
集美还不如去责怪自己体内分泌的雌性激素为什么要抑制肌肉和身高,1
菜市场砍头 审判都不需要,1
这公司有这帮xxn要垮,1
黄小鬼扣分xxn怎么能被寇,1
家里人见过了都还这么穷不争气的东西,1
没读过书，不能上桌吃饭的东西给她脸了,1
你是傻子吧，第一次被人恶心到，还能有第二次不情愿的陪同出门。你难道不会离垃圾远一点吗？,1
跟TM狂魔哥似的,1
孙吧丢你脸了,1
媳妇儿俺给恁跪下嘞，邱邱恁把v给俺吧，俺瞅第一眼就相中了恁，恁是俺人生中的灯塔，照射俺前行的道路，一天瞅不见恁俺就觉莫窒息，整天昏天黑地的生活着，恁就是俺滴明天，没有恁俺的世界是不会开花的,1
这种弱智文案不就是发出来让人骂的?,1
上桌吃饭吃的,1
恶心，受不了,1
子未学礼乎？,1
不是哥们，你怎么这么软啊，支棱起来啊,1
乌龟好死，希望他被高利贷追债上门达斯,1
op怎么你了,1
膏潮了是这样的,1
我刚跑路，吗的，逆天是真的多,1
8u是你叠啊，一巴掌扇过去看看你还发不发电,1
你猜为什么母狗理解不了，因为母狗就是靠劈吃饭的,1
这些募勾拍自己就化妆滤镜美颜拉满，拍别人就很随便，真他妈,1
她父亲当年带个套多好,1
你猜为什么母狗理解不了，因为母狗就是靠批吃饭的,1
识了蛮多人，有成绩很好拿着国家奖学金来读硕的，有读到硕士连移液枪都不会用的废物,1
就像听懂的给掌声那逼一样,1
阐述事实变成责怪了太唐了8⃣友们,1
这不是帮男的避雷是对的嘛？估计心里早就看不惯了,1
结果虎式坦克直接开火，要求鼠鼠给它道歉，此时鼠鼠心想，这就是有男朋友撑腰的底气吗，又没喷你碗里,1
狗杂种,1
还是皮不够硬，几道大一的高数题就被爆杀了，骂回去啊，怕啥,1
还想着这波必不可能小丑，脑子里面模拟好几种思路结果开局就整不会了,1
典型的好为人师 换男的直接骂了 一点边界感都没,1
成年了吗？成年了私聊我,1
人家怎么你了,1
别的我不知道，我只知道我一个爱跟女生玩的哥们，去重庆大一之后再没跟那边女生玩，他说那里xxn太多了受不了,1
什么时候我出现返祖现象就和你处,1
说码头、左手这些都是队内大跌，带尿罐子拿冠军的人，还能被混子反咬一口，真的恶心,1
泥麻麻的，已经是个合格的二刺猿了。天天看个什么b动漫，听着初音未来的小曲。恋爱番看多了，脑子里也犯了抽，想谈一场恋爱。因为比较宅，然后在一个关于miku歌曲下面的评论和一个人争执了起来。最后我自觉理亏，让步了。对方哈哈大笑要我的QQ，想给我科普更多,1
线上叫孙哥，线下不得磕一个,1
拿你当人的时候，你装的像点好吗,1
评价**干嘛,1
活的和狗一样还不如去战场上送个头,1
新的逆天,1
评价不了，脑瘫,1
你这混蛋，你是不是拿我寻开心哪,1
什么鬼，这留学怕不是读的英港新澳的水硕吧,1
不怕得病就上,1
编20w，这智商不像985本硕的,1
干嘛还要等他玩完，直接拿过来用呗,1
犹太人只能说活该,1
那你提你nn的♀大学生呢？还辅助，不就是想迅速找两个异性高手给她解决问题？人家题主自己都没觉得有问题，你们这帮rz开始脑补了,1
说不定和你结婚也是主人的任务呢,1
狗屁。小混混，渣滓，垃圾,1
恭喜恭喜 你女朋友要找到新的炮友了,1
你是纯的贱种,1
tmd啥都不吃，饿似算了,1
1500的亲属卡太厉害了，这样就能弄走一个女孩子的心，玛德，回去要老东西爆点金币，做个增高手术,1
笔是臭的，脑是萎的，木是没的，,1
是个爷们？感动自己的臭龟！,1
以后你儿孙满堂，全靠兄弟帮忙。,1
2 B 不只是铅笔，还有你,1
这么怂，男的是没有蛋吗,1
后面的对话你和龟一样，无条件认错是吧？,1
想透就直说,1
滚出克 立马滚出克,1
这不纯纯脑瘫嘛哈哈哈哈 石乐志,1
楼主可以直接快进到小丑吗,1
可能你老婆没父亲,1
母狗pua你呢,1
早就脱了她们的衣服，轮奸她们,1
烂或，别搁这里发癫,1
这找的是儿媳妇还是丫鬟？,1
有病？反对虐猫的就是xxn？猫把你妈强奸了，这么恨猫？,1
老仙女小仙女双修啊,1
别和我谈人生，你都不是人生的,1
史中史  不知道这游戏是在玩什么 每天看着电子烧鸡意淫就是原的最大乐趣了,1
龟龟 50W彩礼？ 什么究极吸血魔,1
确实，感觉跟xn不相上下的逆天,1
你打你外公时也很丑恶,1
我的评价是，这还不跑？你是废物？我对象昨天刚跟我检讨最近和我说话说的少，并且之前还是她先给我爆了两次金币不过鼠鼠也不是小气鬼，后来爆回去了，比她两次爆的加起来还多。你真窝囊,1
虽然我歧视这种纹身的人，但是这明显是吃饭的视频，关注点不应该在他上面，要骂也应该是在其他擦边或者以此为炫耀的视频里骂。我只能说第一个发这句话的多半是哗众取宠的小丑，剩下的都是跟风的傻卵。,1
毕竟这也不是一个人贱人爱的社会，你还是收敛一点的好。,1
可当我点开头像的那一刻我才发现，byd自己看图吧,1
对啊，说就是你喜欢的妹妹，没有一个看得上你没人愿意给你透，所以导致了心理扭曲。一般没有妹妹看得上，没办法透就会导致两种流派，一种就是这帖子说的处女情结魔怔人，另一种就是瓢虫。,1
给她一巴掌看她发电不发电,1
确实，年度最恶心人有戏角色之一,1
看见路上有条狗在吃屎你就也得上去吃才不算双标？女的这么干春闹谭男的也一样为啥不能骂？圭南的话另算,1
烂货，别搁这理发店,1
来来来，您跟我讲一下”辈分”两个字怎么写你要这么说那你老婆也是你爸老婆呀？跟你睡和跟你爸说不都一样吗？,1
都是衣服而已，保暖就行了，这个还拿来攀比，我只能说太幼稚。,1
上个ww凰网还有一堆O毒，难崩,1
我对你的深情无法付诸语言，除了一句“滚”,1
好人活该拿枪指着,1
还安慰呢，我要是他老爹给他两巴掌直接让他滚出家门了,1
老硕鼠爆金币,1
这种建议所有人联合起来给他一顿好打，再把他所有东西卷铺盖里一股脑扔寝室门外面贱人就是要打，不打不行,1
13，手脚不干净的客人这种真受不了，来点餐然后用手直接碰食材的还一边问我们：“你们这新不新鲜啊”一般都是老登，好想给他们两拳还有用手直接碰油条问：“你们这脆不脆啊”一般摸了又不买，真他妈欠揍,1
是的，不断妥协的懦夫，你到底他妈在纠结什么东西,1
楼主，这不分手，她逼哩有大麻？,1
顺从它呗，毕竟它只有生物爹呢,1
长得那个逼样，还幻想有尹志平,1
要发就正常发，要么不发，你这不纯恶心人吗,1
鉴定为gui男一个，我要是有这种对象早骂完分了,1
有时间发nt视频，没时间来红魔馆复诊是吧 每日高强度上网冲浪搬屎，喜欢的点点关注😇此外，左上角和右下角的图片是用来遮水印的，贴吧不遮水印视频过不了审,1
关我屁事,1
傻卵好死好死,1
这种玩意放到dy ks也一样逆天才多大就满嘴网络低俗烂梗，评论区下面那些说加油的更是重量级,1
怎么不把你气似呢，是不是欠收拾了,1
自我感动罢了，笑死了,1
这你妈都跨次元了,1
不管你圈子多大，好好跟我说话。,1
鸡有什么区别，无非是时间长短花钱多少罢了。,1
你如果不丑的话 看起来挺漂亮的。,1
不懂你这种玩猿神的爷中跑孙吧来找什么画面看别人骂你叠你还生气,1
日本的看着恶心,1
老师学校其实也不想，但是当大家都开始卷的风气起来，学校就没办法了。根本停不下来。只能加入。卷起来学生苦3年，大家都卷，我学校自己就不卷，这等于直接害了学生一辈子了。谁也没办法。 我只能说衡水赶紧死一死,1
都2023年了还有纹身的不接受被骂,1
早八算个屁，我连续上过三天通宵班,1
你妈的头都快p掉了,1
宝捏嘛呢宝，现在看见这字就犯ex,1
让狼、野猪昆，也不让**昆是吧,1
老东西，想日笔就去嫖啊，还相亲。狗都不相。为了日个笔，你看把你娃苦得，找罪受。你这样的鼠鼠才不同情捏，相亲没有感情的，就是纯粹的日笔加生育机器,1
话都说不利索是吧,1
令堂给你这张脸就是为了防止你早恋,1
哥们你们这种想法都多大岁数啊 都遇到精神病一样的了 还想着能爆金币,1
丑表子恶心,1
，但没事儿就挂孙吧的楼主没鸡鸡捏,1
美颜拉满了真敢说啊。恶魔波刚,1
不要用你的无知来评价我存在的价 值。,1
还是出生有经验啊,1
袁世凯慈禧这种鬼屋干了这么多出生事本来就是应该骂烂的，拿它们跳科目三我都觉得丑化科目三了，你美化这种东西才是真的有问题,1
一眼假，铁路制服不长这b样,1
不如去玩原，这样别人只觉得是元神导致的，而不是你本身就这样,1
想和前女友复合，没想到刚开始就被薄纱了,1
超超超，管他那么多，超就完事了，爽了再说，谁都别想跑，看见谁就超,1
别给我拽洋文,1
女司机，xxn，丰田车主，buff拉满啊。这算是贵人吗？,1
不值你买鸡毛呢？多少沾点,1
哎哟，老哥们救命啊,1
不射墙上射哪里,1
对哦，把这群弱智给忘了,1
怕你在里面投毒捏,1
真该死啊还有速更爷爱看,1
网上当当龟男逗大家开心就得了，线下你要说有艾滋病谁敢靠近啊,1
百度搜不到你，搜狗一定可以,1
这种逼货究竟是怎样的家教啊,1
这都能继续谈，你也不一般,1
跪族篮孩,1
你在狗叫什么?,1
老东西,1
抖音第一小丑,1
单从这句和上面那句来说，说话是真直，毫不掩饰把你当沙杯,1
跟风玩抽象烂梗,1
女方要10万的彩礼，离婚后我弟弟买的房子加她名字，女方带她已经买好的辆车，最后木有成功，他们也有个孩子，我弟弟在养，开10年的事了，女人的脑回路说真的奇怪,1
本来吧里干的都是好事，发XXN逆天的言论，也是警惕大伙小心这种♀拳表,1
整容之前可以，现在这个嘴唇看着想吐,1
外网弱智看久了容易高血压,1
没关系，你缺少爱，我能理解你的羡慕,1
爹爹又不在粪坑打滚，怎么会用得着擦嘴呢，只有你们这些粪坑的高级会员才用的着擦嘴上的屎,1
你要是混的不好，尼🐎都嫌弃你,1
你就像盛夏里的番茄，活的很鲜艳，烂的很彻底,1
牢霍，再去一次萝莉岛吧,1
她羡慕你有跌了,1
把她月出来，看能不能日，日了再说,1
你是个击捌非得接你电话？你没你mia话说了，mia上来就你b话最多，给你点回复真给你mia那p脸装上了，都说小头控制大头，我现在怀疑你mia大头是下面那个,1
你也是个逆天,1
有墙都一堆被远程驯化的了，没墙还得了，可能你会说我意志坚定，能明辨是非，但是那些小屁孩和xxn巨婴可不这么想，真没了早晚落得老大哥的下场,1
你才是下头南。我要日逼就去嫖,1
三个女的都被教育成xxn了，没有理性只看利益,1
经吧友提醒，我也想起来我家也遇到过那种玩牙签的小屁孩，真踏马畜生啊，把三罐牙签全倒到了地上，闹麻了,1
你这不是找到了吗，真的有脑子查资料的人墙根本拦不住你,1
我让你检查一下你爹你母有没有搞外遇，你生气是不是因为“忠言逆耳”？答主根本不是忠言何来忠言逆耳？,1
一群绑个打火机都能当凝固汽油弹玩意，咋就那么爱带入自己,1
你是什么品种，怎么这么凶。,1
中分看鼻子，齐刘海看脸型，斜刘海看气质，无刘海看五官。你适合蒙面！,1
社交这一块，比较因人而异了，我就不喜欢一块儿打游戏，感觉白天和人打交道够累的了，一个人玩游戏的时候就爱玩点单机的，但是原神属于本来能不搞的，结果非要去搞，一坨石罢了,1
那人很好看吗？,1
萨必东西，自作多情,1
下次直接让他们滚,1
这个男的就是个沸羊羊有什么可吹的,1
别刷糖妞好吧，天天给她上热度，你是她甜心爸爸是吧,1
恋爱的小心思弯弯绕绕不像批一样一通到底,1
要我已经离婚了 孩子就是送给她最好的礼物 我爹想咋叫咋叫 她一个外人管什么闲事呢,1
什么傻狗，本来看他还觉得真的知道自己错误了，结果又开始乱引用鲁迅的话，自己愚蠢难道还怪周边的人对他都有恶意？,1
简单的嘴臭，极致的享受,1
看我薄纱小仙女,1
麻了， 捞个冠军再来碰瓷Gen吧小丑,1
你爹在说戒不了炉管的飞舞 没想到飞舞自己就对号入座了,1
给她点父爱看还发不发癫,1
楼主疑似没念完初中，说话像是语言功能不全,1
单纯的废物欺软怕硬罢了，真精神是不管差距的,1
不是楼主怎么跟印度恒河水一样复杂啊，啥事都干过，属实是跻身进入恶人榜前五了,1
太反智了,1
讲讲鼠鼠人生中最小丑的一个月,1
她又不是只有嘴在吃东西,1
厕所人是这样的，习惯就好,1
额，项圈楼主不是带上的吗？,1
她们是山里灵活的狗,1
某些人您真是登峰造极的不要脸,1
你就是个飞舞，承认吧，飞舞中的飞舞，,1
跟你观点不一致就是罕见了是吧？那你是什么？黄色俄罗斯吗？,1
就他这情商智商身高条件  这辈子达飞机️的命,1
xxn真可恶，还好我会催眠,1
楼主攻她下路,1
确实，就算是无脑爱国那起码也是爱国到时候成罕见就不好玩了,1
你就是我键盘上介于字母，A与D，V与N之间那两字母。,1
钕性的大脑容量不允许它们发现背后的社会问题，那当然是顺从它们,1
没啊，过节还要挨批是吧，过节就回家看家人，从不和什么亲戚聊天，平时放假上班太累了就不回去,1
如果出国要卖掉什么才能凑够钱，不如不出。这么出国，纯不孝，尤其是女生多，虚荣！,1
她清华倒是真的，只不过活在了p图和美颜里，素颜长这样,1
得一个长时间的炮友了，多少有点ntr情节的,1
给你20你能塞我里面吗,1
你自己的玻璃心碎了一地也就罢了，还扎到了过路人的脚。,1
跟风罢了每次都有群贵物觉得自己是主角，可能在别人的世界里连配角都不是,1
晒批是吧,1
曲你妈的二逼，哭个戟把哭,1
刚出的时候我就玩过，剧透弱智又无聊然后我就想着看看地图吧，结果等级不够还不让我过去我就不玩了。,1
这个逼长相和品行一样,1
小红书上无论男女怎么都这么逆天,1
终于有人比我废物了,1
这不是我们批吧吧宠吗,1
说了你把她约出来爆操一顿变成你的性奴就好了，学一点钓女的技巧，对线什么的,1
老东西怎么还不睡觉,1
抖音还蛮多李孝子的,1
这么不要脸，这么没心没肺，你的体重应该会很轻吧？,1
真？v我50w，不要让我30岁的时候难受捏,1
臭垃圾 讨人厌 惹人嫌，前期还有人替李慕玄说话,1
你看看你那长相，回家呆着去吧。别出来印象社会形象，看见你那张脸我我怕我会有高原反应。,1
就喜欢看她气急败坏的样子她越气我就越开心怎么办,1
如果是我，当时我百分之百会站出来指责那个女的。,1
看见路上有条狗再吃史你就也得上去吃才不算双标？女的这么干纯脑瘫男的也一样为啥不能骂？龟男的话另算,1
那你提你nn的♀大学生呢？还辅助，不就是想迅速找两个异性高手给她解决问题？人家题主自己都没觉得有问题，你们这帮弱智开始脑补了,1
楼主，这不分手，她哔里有大麻？,1
没腐木是这样的,1
小东西   激动什么,1
你这种货就活该被歧视 懂？,1
支持，狠狠地骂，把他的轮椅塞他屁眼子里,1
你怎么这么舔啊,1
直接让她做p友，她自己会走的,1
蓝牌先跑，老东西们顶住,1
怎么不挑一个好听的称号 人间清醒不行是吧 非得整个这么rz的称号,1
没米线的老东西,1
我今天刷到她了，里面xxn太多，没敢举旗冲锋,1
老东西还想让人来,1
斐济打上天，给你带来了什么启示？,1
弱智是这样的,1
我去给你催逆天邪神好吗，楼主别四,1
小东西爆金币,1
爱个球，爱的是钱,1
都几点了，还不出来说说情况，分没分？没分我继续骂了哈,1
下头男，回复一条评论就开始颅内高潮了,1
有个屁用，又没没收财产，他都是什么老东西了，开除党籍有鸟用,1
给你丑完了,1
你别魔怔了哥,1
XXN离婚想分家产就要跪下来做事情,1
楼主也是个小仙男,1
找到然后强碱,1
多的不说，你是弱智,1
老东西，孙哥肯定会保佑你不去打复活赛的,1
怎么？你不服气？,1
拿你当人的时候，你尽量装得像一点,1
行举止也能看出来孩子也不是什么好鸟,1
纯楚甚白眼狼，她死了就没事了,1
你的话，我连标点符号都不信,1
這軟件說實話現在很多都是釣魚的，我都就單純看看瞬間了，什麼牛鬼蛇神都有。還是以前那會好，起碼能夠跟人正常聊天。,1
这种dinner行为还以为自己很可爱发到网上，哪来的脸,1
学个词就往你爹身上套也是很可怜了,1
没人回你好可怜啊。我来吧，经典照镜子,1
从情侣变成父女。和XXS谈了两年。知道真相的时候我删了她，离谱的是她爸给我打电话说她想不开，让我先加回来做朋友，然后慢慢断了联系，现在老子天天教她做作业,1
真有男人能这么干，她们也只会觉得男的作怪，恶心。无论怎么样都是他们说了算，纯纯是b睡流进大脑，噴啥说啥,1
厕所都不冲是个人？,1
他主页都玩原神了，顺从呗，毕竟孤儿领养栏那行只填米哈游的沙口是这样的,1
一群爱子病的鬼东西还骑士上正常人了,1
富哥不会出去租房？,1
中铺不错，下铺空间大但是大家都坐，上铺纯纯棺材,1
他的浮木:马的养出个死龟,1
微胖你木，143坦克,1
想了想，没了小米，对社会也没啥影响，毕竟只是个组装厂，堆料而已，，没啥科技创新，,1
以前神，现在史,1
byd避晕套当气球是吧,1
我只见识过生物进化，头一次见生物退化，还是智力退化,1
现在社会真的开放了呀，傻逼都开始立贞洁牌坊了,1
人家父母都把她当猪养了，你们怎么还觉得猪的脑子聪明呢,1
你开店，顾客不高贵你高贵，衣食父母都不高贵那你这店很快就会被别人比下去，mhy就是再蠢，也不敢公然得罪玩家群体，还记得钟离加强事件吗？玩家不高贵谁高贵？事实证明玩家如果不反抗，就真的会变成商家高贵，到时候吃亏的是你自己，你也是玩家，不是大公司老板,1
狗孝子死了，恨狗的也要死了，皆大欢喜,1
往喜欢的人的杯子里吐口水，让他间接接吻我,1
一开始吧，这byd对我那姐们儿还挺好的，又带着她吃带着她买带着她办卡，几乎一切都帮她打点好了。在我这个旁观者的视角看来，如若我这姐们儿不是她流落在外的女儿，想必是不会对她这么好的。,1
这货纯沙口，在贴吧被骂，在小红书也被骂,1
谁破防连发三条长篇大论我不说，毕竟我不像你母的楚钕磨，三岁就给人捅破了,1
龟奴一个 我看楼主倒挺喜欢这种感觉的 喜欢当奴才,1
错了哥，下次我一定多改点，我这种rz不配用米老师的文案,1
扔的是楼主的内裤吗，这么急？,1
鉴定为：找抽,1
你配生气，你不是她的男奴吗？,1
20年的时候死多少人不知道是吧,1
这游戏能玩？多少带点M倾向了,1
按电梯那个真是缺德,1
大脑没我指甲盖大,1
初中喜欢混混，高中喜欢体育生，大学喜欢老师，军训喜欢教官，打工爱上领导，理发爱上托尼，看病爱上医生，离婚爱上律师，别到时候真逼痒痒了跑出来被人抓到当做公用斐济备,1
不是，黄牌老登又幻想起来了，自己fvv别带上大伙啊，正常人碰见该怎么说话就怎么说话吧，难道老登真以为盖了个章就霸气了？,1
雌国是这样的,1
对当代xxn一击见血的抨击，讲抽象的xxn行为形象化通俗易懂，深得8u们的喜爱,1
这饭都给人吃傻了，差评,1
人类进化的时候，你躲起来了吧？,1
孙吧怎么什么dinner都放进来,1
找死大王,1
不给口拿什么开跑车,1
芙蓉王大战瑞克五之我现在肺痒痒,1
成是被狐朋狗友给忽悠了，然后觉得狐朋狗友比你们专业医生更懂，毕竟朋友怎么会骗老登自己呢,1
真男人，可惜败在小仙女的手上,1
你心疼她，哈哈哈。你心疼她，我们男人的好日子就来了，嘻嘻。,1
见证也就打打嘴炮，在家把键盘敲碎了有个屁用,1
河南人 无聊死了，啥都不偷,1
有第一次就有以后的无数次，那时候就不应该原谅这老比登,1
你爹老了没工作能力了，那赶紧把你爹送去火化吧,1
这老壁灯就是棍子挨少了,1
这哪儿沸羊羊了？结婚后怀恨在心，打了这么多次一看就是父母逼着不得不结婚的这也沸羊羊？会一个梗就乱用是吧？,1
局外人感觉就是主人公自己无所谓，母亲老婆杀人，最后自己作死了,1
美少女的事你少管,1
突然就这么痛快离了？怕不是有请下一位受害者？,1
你受的了你儿子小学跟你讲他心理性别是女性，要剁屌?,1
？现充能不能滚出孙吧,1
还搞什么十六字箴言？不用这么麻烦，就三个字：直接骂。你一上来就没收它的噙痲，然后把它贬为筹避，你看看它还敢不敢发电了,1
女人活着导致的,1
我也是，你要不要来点喷水,1
没有公主的命，犯了公主得病，防卫措施做得再好，苍蝇不叮无缝蛋，最直接的办法，对方快得手的时候，就地拉屎，最好大小便一起那种，然后往xxn你自己身上涂，就是个重口变态佬，估计都得考虑一下,1
快进到被彩礼吓退,1
你猜“嫉妒”为啥是女字旁,1
开庭≠干腻了,1
你搁这写小说呢？,1
你也要死了开始说遗言了？,1
我们要看乐子,1
小仙女觉得人人想戳ta,1
网络嘴炮，飞机️杯你都买不起，还在这瞧不起美女。,1
@uzi 糖狗听到没有,1
＂你几岁＂我当时就来兴致了，之前经常看有人会去找卖裙子的女生要操p，我很好奇，就顺着他的话聊下去了,1
给你老母引流呢？,1
一眼小丑，开更请踢我,1
你才是虾头南。我要日笔就去嫖,1
确实，女方父母也是拳拳爱女之心啊女方不表态才是最出生的,1
你真是生孩子嗑瓜子，b嘴没闲着,1
小东西滚出孙吧,1
希望每个人都有妈妈。,1
这人从21年开始就各种爆典天天被团建还嘴硬，不只是因为原,1
你自己跳吧，别出来当大便了,1
这种女的就应该直接死了，你还心疼个什么鸡巴，我恨不得所有这种女的出门直接撞大运,1
知道他卖软件为什么只私聊吧？因为这软件他妈是免费的，它只是想多骗几个萌新小白18块钱罢了还拿皇图做晃子，恶心，恶心呐,1
又憨又恶心。,1
吊死在她家门前,1
他都纹身了，我不骂他，那他不就白纹了吗,1
闹麻了，连玩什么游戏都不知道不纯纯萌新？很合理的担心上来就喷是踩到你尾巴了？,1
把我想的那么复杂，说明你也好不到哪里去,1
讨口子罢了,1
如何评价小红书逆天xxn,1
不是，几套房几辆车就算条件好了？你不变现有个锤子用,1
你怎么不把你鸡巴转给它？,1
破了你马呢，自以为很幽默,1
再打一发,1
以后都先收钱再做，防止这种xxn出现,1
我们都还没想到过这个世界上有女铜这种该 死的人的,1
给你丑完了,1
这么看下来你弟是真造孽,1
她搁这训舔狗呢？,1
老东西表情包一套一套的,1
同意，瓢虫和鸡也都是令人作呕的东西,1
学了点词不用难受？ 这跟龟难有半毛钱关系吗？,1
她是cs，你也有点fv,1
我 糙 死 他 的 妈,1
性别一换，微博瘫痪,1
女神背地是母狗,1
别说男人 我看了都心动,1
楼主，鸡鸡没了,1
有男鬼谈牛魔恋爱啊，纯纯恶心人的,1
你家住海边吗，管的也太宽了吧,1
我家户口本都比你家族谱要厚。,1
狠狠入她,1
快进到小丑,1
xxn又开始发作文自我感动了,1
无法评价，正如我当初所说的，我正在干坏事你们一群人在旁边明知道我在干坏事，只用嘴巴骂我指责我有卵用？难道你们骂我指责我就不干了？没一个人敢上来对我动手只会让我笑你们是懦夫更加肆无忌惮的狠狠排,1
我的钢门比较松弛,1
一碰就高潮,1
你这个报备跟那个孬摊一样,1
败笔？神来之笔，移动端还是晚于pc端开服的，就移动端开服时那屎一样的优化，只有最贵那一档的手机能有稍好一点的体验，次一点的手机画面一坨根本带不动，要是没有pc和ps端，直接被喷炸，玩的人肯定也少很多,1
这不分留着过年,1
二次猿414,1
关我屁事。自己不把他做优秀,1
低能出去用一张纸巾擦嘴都是在擦屁股,1
贴我真的分不清发帖的是人类还是抢了游客手机学会打字的峨眉山猴子,1
你带个很强的外挂去哪个世界都是乱杀，但是只是一般小挂或者没有挂把你扔进满是大蟑螂的粪坑里你觉得你会怎么样,1
不是有那种跟验孕棒一样的便捷式仪器吗，直接让对象测，爱测测不测滚,1
一眼假，真蕾丝不可能喜欢男的,1
当时欧洲的犹太人，就相当于现在横行华夏的**,1
母式做题秒了,1
你是不是阿基米德的后人啊，整天就知道抬杠,1
看到你跑步的姿势，我顿悟，猪原来是这样跑的。,1
是摸完东西不买还乱地跑玩牙签丢筷子的大只佬xxn,1
乙解在孙吧破防的第五次，xxn能不能消失,1
靠打游戏来救妈妈,1
在最美的年纪遇到你，算我倒霉,1
废物啊不怼回去,1
不分等过年？,1
是韩国的也好似,1
拿妈钓鱼是这样,1
牺牲你？你算个级贸,1
直击烂裤裆的xxn的心灵一句见血,1
但凡你说得有点道理，也不至于一点道理也没有,1
自家的店不会关路由器废物,1
服从性测试罢了，你比她态度更强硬就行，不然就会越来越舔，你一开始不把姿态放高，女的就会一直拿捏你,1
惹不起 躲的起，爷不伺候了,1
211都有弱智，一本有很正常,1
虽然你身上喷了那种高档的香水味，但我还能隐约闻到一股子渣渣的味道！,1
赶紧爆了骂他,1
出得起彩礼吗就抱孙子？报猴子,1
又当又立,1
操操操，管他那么多，操就完事了，爽了再说，谁都别想跑，看见谁就操,1
没谈过恋爱的滴能阴暗宅男是这样的，见别人热恋比杀了你都难受,1
但xxn个个都认为自己长得倾国倾城，300斤的也说只是微胖，说五官长得非常端正，有点小美，出门天天怀疑虾头男跟踪她,1
你这嘴腌了几年啊这么入味儿,1
其实你不讨厌，只是没有讨喜之处。,1
于是鼠鼠吃完以后，站起来，朝着虎式坦克浅鞠一躬，说：“对不起，这辆女士”,1
给我爆金币，爆完我在磕,1
跟女朋友聊天有什么可发的？你有暴露癖吗,1
完颜构你想媳妇想疯了吧,1
跺脚丁真鉴定为都是岔开腿的玩意,1
应该都是大肥猪吧,1
这已经是后话了，担心兄弟们觉得我窝囊，我先说结果，她被我逼走离开公司，据说找了个客服的工作，中专妹永远的家，然后哭着跪下向我道歉过了,1
疑似尽孝导致把脑子喂给你们家老人吃了，挺可怜的,1
佩服楼主这么多耐心去哄。直接摁倒把她透舒服了就服服帖帖的,1
被绿了直接让她滚不就好了，哪那么多事，没钱就不谈,1
谈一年多就几次，你信不信啊,1
还真可能，踏马的，我以前有个同学专干这种鸟事，钓龟男爆金币,1
当当当！正是如图所示的SD是也！作为一个ai小白，楼主都知道介玩意儿是开源免费的捏，他竟然敢收18块！他是想钱想疯了还是当楼主是傻子呀,1
死了姆的这男的，鸡巴把下头，上来直接怼着问感情史智商低情商也低，不会聊天建议重开，就这脑瘫水平还搁网络上找对象,1
龟男必死 飞舞重开吧,1
反正我是绷不住了，这也能打拳？唐完了,1
乖乖，太饥渴了，才四分钟,1
怕你在里面头毒捏,1
